os,cpu,gpu,ram,kernel,driver,cpuscheduler
ROSA Fresh Desktop 12.2,Intel Xeon CPU E5-2678 v3 @ 2.50GHz,Radeon RX 6600/6600 XT/6600M,32770052,5.19.0.xm2-1-xanmod-rosa2021.1-x86_64,4.6 Mesa 22.1.7,conservative
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
188.076,5317,19.335,79,47,56,2032,810,1.40735,101,3.49846,5319120442
191.314,5227,19.335,79,47,56,2032,810,1.40735,101,3.49846,5419168947
180.701,5534,21.0396,56,47,58,1394,694,1.40781,55,3.49868,5519229990
196.425,5091,21.0396,56,47,58,1394,694,1.40781,55,3.49868,5619292497
201.979,4951,21.0396,56,47,58,1394,694,1.40781,55,3.49868,5719355365
204.96,4879,21.0396,56,47,58,1394,694,1.40781,55,3.49868,5819418249
209.424,4775,21.0396,56,47,58,1394,694,1.40781,55,3.49868,5919480676
198.138,5047,22,91,47,59,2427,865,1.40852,102,3.49915,6019548896
164.474,6080,22,91,47,59,2427,865,1.40852,102,3.49915,6119618346
15.2279,65669,22,91,47,59,2427,865,1.40852,102,3.49915,6219681130
120.978,8266,22,91,47,59,2427,865,1.40852,102,3.49915,6319740586
24.5803,40683,22,91,47,59,2427,865,1.40852,102,3.49915,6419784918
175.932,5684,19.375,79,46,58,2045,831,1.40871,95,3.49963,6519850689
176.741,5658,19.375,79,46,58,2045,831,1.40871,95,3.49963,6619912445
178.54,5601,19.375,79,46,58,2045,831,1.40871,95,3.49963,6719972195
46.0957,21694,19.375,79,46,58,2045,831,1.40871,95,3.49963,6820039597
46.0957,21694,19.375,79,46,58,2045,831,1.40871,95,3.49963,6920100527
3.89856,256505,18.2969,56,46,56,1457,636,1.53384,72,3.50228,7020160411
210.659,4747,18.2969,56,46,56,1457,636,1.53384,72,3.50228,7120221204
67.0736,14909,18.2969,56,46,56,1457,636,1.53384,72,3.50228,7220282658
66.1682,15113,18.2969,56,46,56,1457,636,1.53384,72,3.50228,7320344881
64.6245,15474,18.2969,56,46,56,1457,636,1.53384,72,3.50228,7420405724
122.085,8191,18.2969,56,46,56,1457,636,1.53384,72,3.50228,7520467570
199.005,5025,19.8992,67,46,56,1250,782,1.53404,43,3.50229,7620529261
200.562,4986,19.8992,67,46,56,1250,782,1.53404,43,3.50229,7720588878
197.316,5068,19.8992,67,46,56,1250,782,1.53404,43,3.50229,7820650358
201.816,4955,19.8992,67,46,56,1250,782,1.53404,43,3.50229,7920704774
197.433,5065,19.8992,67,46,56,1250,782,1.53404,43,3.50229,8020761612
196.002,5102,22.6817,67,46,58,1250,782,1.53404,43,3.50339,8120817133
203.666,4910,22.6817,67,46,58,1250,782,1.53404,43,3.50339,8220870675
193.237,5175,22.6817,67,46,58,1250,782,1.53404,43,3.50339,8320931127
211.372,4731,22.6817,67,46,58,1250,782,1.53404,43,3.50339,8420993493
211.864,4720,22.6817,67,46,58,1250,782,1.53404,43,3.50339,8521061867
202.593,4936,21.9603,98,47,59,2552,875,1.53409,99,3.50351,8621124237
198.216,5045,21.9603,98,47,59,2552,875,1.53409,99,3.50351,8721183774
200.924,4977,21.9603,98,47,59,2552,875,1.53409,99,3.50351,8821246147
200,5000,21.9603,98,47,59,2552,875,1.53409,99,3.50351,8921308661
206.782,4836,21.9603,98,47,59,2552,875,1.53409,99,3.50351,9021370650
213.402,4686,22.0974,90,47,59,2337,860,1.53412,105,3.50375,9121430577
152.486,6558,22.0974,90,47,59,2337,860,1.53412,105,3.50375,9221492740
220.07,4544,22.0974,90,47,59,2337,860,1.53412,105,3.50375,9321554712
185.874,5380,22.0974,90,47,59,2337,860,1.53412,105,3.50375,9421616084
179.115,5583,22.0974,90,47,59,2337,860,1.53412,105,3.50375,9521681119
187.231,5341,20.6468,99,47,58,2560,875,1.53413,114,3.50397,9621750592
190.876,5239,20.6468,99,47,58,2560,875,1.53413,114,3.50397,9721810727
176.149,5677,20.6468,99,47,58,2560,875,1.53413,114,3.50397,9821870334
181.951,5496,20.6468,99,47,58,2560,875,1.53413,114,3.50397,9921938217
209.864,4765,20.6468,99,47,58,2560,875,1.53413,114,3.50397,10022004716
195.236,5122,21.7337,66,47,58,1733,734,1.53413,77,3.5036,10122065870
198.02,5050,21.7337,66,47,58,1733,734,1.53413,77,3.5036,10222126914
195.427,5117,21.7337,66,47,58,1733,734,1.53413,77,3.5036,10322187944
192.345,5199,21.7337,66,47,58,1733,734,1.53413,77,3.5036,10422250504
199.8,5005,21.7337,66,47,58,1733,734,1.53413,77,3.5036,10522311909
192.234,5202,21.33,84,46,59,2192,844,1.53415,98,3.50384,10622371702
188.395,5308,21.33,84,46,59,2192,844,1.53415,98,3.50384,10722431510
195.16,5124,21.33,84,46,59,2192,844,1.53415,98,3.50384,10822490084
190.476,5250,21.33,84,46,59,2192,844,1.53415,98,3.50384,10922553160
193.723,5162,21.33,84,46,59,2192,844,1.53415,98,3.50384,11022613998
187.336,5338,21.6625,99,46,59,2587,875,1.53415,113,3.50371,11122667947
190.621,5246,21.6625,99,46,59,2587,875,1.53415,113,3.50371,11222720936
188.608,5302,21.6625,99,46,59,2587,875,1.53415,113,3.50371,11322773749
189.179,5286,21.6625,99,46,59,2587,875,1.53415,113,3.50371,11422830033
187.582,5331,21.6625,99,46,59,2587,875,1.53415,113,3.50371,11522883696
209.293,4778,21.393,99,47,58,2584,875,1.53415,114,3.50371,11622937190
192.382,5198,21.393,99,47,58,2584,875,1.53415,114,3.50371,11722991269
187.091,5345,21.393,99,47,58,2584,875,1.53415,114,3.50371,11823045002
184.775,5412,21.393,99,47,58,2584,875,1.53415,114,3.50371,11923099805
181.357,5514,21.393,99,47,58,2584,875,1.53415,114,3.50371,12023156652
183.318,5455,22.2772,94,47,60,2459,871,1.53415,109,3.50405,12123212262
181.028,5524,22.2772,94,47,60,2459,871,1.53415,109,3.50405,12223273419
194.175,5150,22.2772,94,47,60,2459,871,1.53415,109,3.50405,12323335541
193.648,5164,22.2772,94,47,60,2459,871,1.53415,109,3.50405,12423399913
196.309,5094,22.2772,94,47,60,2459,871,1.53415,109,3.50405,12523461942
205.761,4860,21.2045,99,47,59,2586,874,1.53415,114,3.50405,12623524182
212.721,4701,21.2045,99,47,59,2586,874,1.53415,114,3.50405,12723593264
217.391,4600,21.2045,99,47,59,2586,874,1.53415,114,3.50405,12823609818
218.914,4568,21.2045,99,47,59,2586,874,1.53415,114,3.50405,12923672906
224.115,4462,21.2045,99,47,59,2586,874,1.53415,114,3.50405,13023700616
122.026,8195,22.0403,95,47,60,2469,875,1.53415,111,3.50043,13123762064
221.729,4510,22.0403,95,47,60,2469,875,1.53415,111,3.50043,13223842508
219.058,4565,22.0403,95,47,60,2469,875,1.53415,111,3.50043,13323896943
216.732,4614,22.0403,95,47,60,2469,875,1.53415,111,3.50043,13423954488
218.675,4573,22.0403,95,47,60,2469,875,1.53415,111,3.50043,13524013055
222.124,4502,23.1527,96,47,60,2466,875,1.53415,110,3.50043,13624067577
211.149,4736,23.1527,96,47,60,2466,875,1.53415,110,3.50043,13724126285
217.439,4599,23.1527,96,47,60,2466,875,1.53415,110,3.50043,13824185280
211.461,4729,23.1527,96,47,60,2466,875,1.53415,110,3.50043,13924239474
208.551,4795,23.1527,96,47,60,2466,875,1.53415,110,3.50043,14024298335
202.306,4943,22.1669,94,47,60,2449,873,1.53416,110,3.50019,14124355233
212.089,4715,22.1669,94,47,60,2449,873,1.53416,110,3.50019,14224409210
202.347,4942,22.1669,94,47,60,2449,873,1.53416,110,3.50019,14324463771
202.716,4933,22.1669,94,47,60,2449,873,1.53416,110,3.50019,14424520135
202.716,4933,22.1669,94,47,60,2449,873,1.53416,110,3.50019,14524575299
216.357,4622,22.096,99,48,60,2572,875,1.53416,114,3.49993,14624631952
224.115,4462,22.096,99,48,60,2572,875,1.53416,114,3.49993,14724688817
204.75,4884,22.096,99,48,60,2572,875,1.53416,114,3.49993,14824744728
206.526,4842,22.096,99,48,60,2572,875,1.53416,114,3.49993,14924798463
196.541,5088,22.096,99,48,60,2572,875,1.53416,114,3.49993,15024854803
198.886,5028,22.4845,99,48,60,2572,875,1.53416,114,3.49993,15124911006
193.911,5157,22.4845,99,48,60,2572,875,1.53416,114,3.49993,15224964714
189.897,5266,22.4845,99,48,60,2572,875,1.53416,114,3.49993,15325019935
183.251,5457,22.4845,99,48,60,2572,875,1.53416,114,3.49993,15425073208
181.521,5509,22.4845,99,48,60,2572,875,1.53416,114,3.49993,15525126397
185.014,5405,21.5711,98,47,59,2570,875,1.53416,114,3.49993,15625179570
196.309,5094,21.5711,98,47,59,2570,875,1.53416,114,3.49993,15725234819
203.583,4912,21.5711,98,47,59,2570,875,1.53416,114,3.49993,15825287960
205.212,4873,21.5711,98,47,59,2570,875,1.53416,114,3.49993,15925341154
198.413,5040,21.5711,98,47,59,2570,875,1.53416,114,3.49993,16025399472
199.322,5017,21.4555,98,47,60,2580,875,1.53416,114,3.49993,16125461999
198.768,5031,21.4555,98,47,60,2580,875,1.53416,114,3.49993,16225524600
201.572,4961,21.4555,98,47,60,2580,875,1.53416,114,3.49993,16325587019
201.086,4973,21.4555,98,47,60,2580,875,1.53416,114,3.49993,16425660645
204.165,4898,21.4555,98,47,60,2580,875,1.53416,114,3.49993,16525722030
197.746,5057,22.2222,99,47,60,2575,875,1.53416,114,3.49969,16625781610
200.441,4989,22.2222,99,47,60,2575,875,1.53416,114,3.49969,16725842065
199.521,5012,22.2222,99,47,60,2575,875,1.53416,114,3.49969,16825910807
198.886,5028,22.2222,99,47,60,2575,875,1.53416,114,3.49969,16925972602
197.668,5059,22.2222,99,47,60,2575,875,1.53416,114,3.49969,17026037845
197.902,5053,21.7337,98,47,60,2554,874,1.53416,113,3.49977,17126101124
196.002,5102,21.7337,98,47,60,2554,874,1.53416,113,3.49977,17226160714
169.377,5904,21.7337,98,47,60,2554,874,1.53416,113,3.49977,17326221213
192.938,5183,21.7337,98,47,60,2554,874,1.53416,113,3.49977,17426279804
192.419,5197,21.7337,98,47,60,2554,874,1.53416,113,3.49977,17526341766
189.861,5267,20.776,99,47,60,2577,874,1.53416,114,3.49977,17626401861
199.76,5006,20.776,99,47,60,2577,874,1.53416,114,3.49977,17726463169
199.681,5008,20.776,99,47,60,2577,874,1.53416,114,3.49977,17826521369
192.271,5201,20.776,99,47,60,2577,874,1.53416,114,3.49977,17926550410
195.58,5113,20.776,99,47,60,2577,874,1.53416,114,3.49977,18026604392
49.8008,20080,21.9331,97,47,59,2558,875,1.53416,112,3.50122,18126660922
49.8008,20080,21.9331,97,47,59,2558,875,1.53416,112,3.50122,18226720437
49.8008,20080,21.9331,97,47,59,2558,875,1.53416,112,3.50122,18326774057
231.374,4322,21.9331,97,47,59,2558,875,1.53416,112,3.50122,18426828761
227.842,4389,21.9331,97,47,59,2558,875,1.53416,112,3.50122,18526884314
191.681,5217,18.875,53,47,59,1347,592,1.53523,78,3.50252,18626944744
230.468,4339,18.875,53,47,59,1347,592,1.53523,78,3.50252,18727012610
211.149,4736,18.875,53,47,59,1347,592,1.53523,78,3.50252,18827074361
224.972,4445,18.875,53,47,59,1347,592,1.53523,78,3.50252,18927094826
219.346,4559,18.875,53,47,59,1347,592,1.53523,78,3.50252,19027149754
225.479,4435,21.33,96,47,60,2548,875,1.53554,96,3.50247,19127205098
228.154,4383,21.33,96,47,60,2548,875,1.53554,96,3.50247,19227259476
214.225,4668,21.33,96,47,60,2548,875,1.53554,96,3.50247,19327315170
214.777,4656,21.33,96,47,60,2548,875,1.53554,96,3.50247,19427370517
203.915,4904,21.33,96,47,60,2548,875,1.53554,96,3.50247,19527430633
211.372,4731,21.4555,97,47,59,2561,874,1.53561,113,3.50261,19627485504
210.438,4752,21.4555,97,47,59,2561,874,1.53561,113,3.50261,19727539539
211.238,4734,21.4555,97,47,59,2561,874,1.53561,113,3.50261,19827593249
213.767,4678,21.4555,97,47,59,2561,874,1.53561,113,3.50261,19927602999
221.435,4516,21.4555,97,47,59,2561,874,1.53561,113,3.50261,20027656565
216.216,4625,22.2778,95,47,60,2521,875,1.53584,112,3.5026,20127710455
221.877,4507,22.2778,95,47,60,2521,875,1.53584,112,3.5026,20227766517
220.604,4533,22.2778,95,47,60,2521,875,1.53584,112,3.5026,20327819910
219.202,4562,22.2778,95,47,60,2521,875,1.53584,112,3.5026,20427875240
219.732,4551,22.2778,95,47,60,2521,875,1.53584,112,3.5026,20527928908
216.076,4628,21.2579,98,47,60,2582,875,1.53584,113,3.5026,20627985143
204.29,4895,21.2579,98,47,60,2582,875,1.53584,113,3.5026,20728038475
203.004,4926,21.2579,98,47,60,2582,875,1.53584,113,3.5026,20828092448
208.812,4789,21.2579,98,47,60,2582,875,1.53584,113,3.5026,20928146257
211.461,4729,21.2579,98,47,60,2582,875,1.53584,113,3.5026,21028199197
211.327,4732,22.2222,97,47,59,2570,875,1.53592,113,3.50284,21128253503
222.124,4502,22.2222,97,47,59,2570,875,1.53592,113,3.50284,21228308676
216.076,4628,22.2222,97,47,59,2570,875,1.53592,113,3.50284,21328362675
116.158,8609,22.2222,97,47,59,2570,875,1.53592,113,3.50284,21428422898
190.186,5258,22.2222,97,47,59,2570,875,1.53592,113,3.50284,21528484573
187.477,5334,22.125,97,48,59,2570,875,1.53592,113,3.50272,21628546599
190.186,5258,22.125,97,48,59,2570,875,1.53592,113,3.50272,21728608357
178.19,5612,22.125,97,48,59,2570,875,1.53592,113,3.50272,21828717816
184.196,5429,22.125,97,48,59,2570,875,1.53592,113,3.50272,21928778856
173.762,5755,22.125,97,48,59,2570,875,1.53592,113,3.50272,22028841226
188.359,5309,22.0698,96,48,60,2486,875,1.53592,110,3.50272,22128898735
182.582,5477,22.0698,96,48,60,2486,875,1.53592,110,3.50272,22228959555
185.151,5401,22.0698,96,48,60,2486,875,1.53592,110,3.50272,22329021236
192.715,5189,22.0698,96,48,60,2486,875,1.53592,110,3.50272,22429083021
191.058,5234,22.0698,96,48,60,2486,875,1.53592,110,3.50272,22529147850
204.457,4891,22.5806,98,48,60,2560,874,1.53593,113,3.50272,22629201964
187.97,5320,22.5806,98,48,60,2560,874,1.53593,113,3.50272,22729261971
236.239,4233,22.5806,98,48,60,2560,874,1.53593,113,3.50272,22829317074
212.359,4709,22.5806,98,48,60,2560,874,1.53593,113,3.50272,22929372887
209.6,4771,22.5806,98,48,60,2560,874,1.53593,113,3.50272,23029428518
212.269,4711,22.1945,97,48,60,2547,875,1.53593,113,3.50377,23129483979
212.404,4708,22.1945,97,48,60,2547,875,1.53593,113,3.50377,23229542262
213.767,4678,22.1945,97,48,60,2547,875,1.53593,113,3.50377,23329558311
214.546,4661,22.1945,97,48,60,2547,875,1.53593,113,3.50377,23429612544
202.881,4929,22.1945,97,48,60,2547,875,1.53593,113,3.50377,23529666880
238.493,4193,22.9064,91,48,60,2368,869,1.53593,104,3.50365,23629722473
221.288,4519,22.9064,91,48,60,2368,869,1.53593,104,3.50365,23729778994
204.876,4881,22.9064,91,48,60,2368,869,1.53593,104,3.50365,23829832547
198.649,5034,22.9064,91,48,60,2368,869,1.53593,104,3.50365,23929887153
195.198,5123,22.9064,91,48,60,2368,869,1.53593,104,3.50365,24029940364
190.585,5247,21.1854,97,48,60,2497,875,1.53593,111,3.50364,24129995940
200.28,4993,21.1854,97,48,60,2497,875,1.53593,111,3.50364,24230049288
180.538,5539,21.1854,97,48,60,2497,875,1.53593,111,3.50364,24330103729
170.474,5866,21.1854,97,48,60,2497,875,1.53593,111,3.50364,24430158533
179.437,5573,21.1854,97,48,60,2497,875,1.53593,111,3.50364,24530212811
179.051,5585,22.5405,98,48,60,2569,874,1.53593,114,3.50364,24630266369
180.93,5527,22.5405,98,48,60,2569,874,1.53593,114,3.50364,24730319767
182.149,5490,22.5405,98,48,60,2569,874,1.53593,114,3.50364,24830376993
186.463,5363,22.5405,98,48,60,2569,874,1.53593,114,3.50364,24930431034
185.494,5391,22.5405,98,48,60,2569,874,1.53593,114,3.50364,25030488314
190.331,5254,21.3836,98,48,60,2581,874,1.53593,114,3.50363,25130542235
168.152,5947,21.3836,98,48,60,2581,874,1.53593,114,3.50363,25230596794
190.078,5261,21.3836,98,48,60,2581,874,1.53593,114,3.50363,25330652474
84.8824,11781,21.3836,98,48,60,2581,874,1.53593,114,3.50363,25430710207
190.876,5239,21.3836,98,48,60,2581,874,1.53593,114,3.50363,25530767126
189.466,5278,22.5564,98,47,60,2573,875,1.53593,114,3.50352,25630821085
193.648,5164,22.5564,98,47,60,2573,875,1.53593,114,3.50352,25730878969
188.076,5317,22.5564,98,47,60,2573,875,1.53593,114,3.50352,25830932657
190.694,5244,22.5564,98,47,60,2573,875,1.53593,114,3.50352,25930985821
189.466,5278,22.5564,98,47,60,2573,875,1.53593,114,3.50352,26031039927
188.679,5300,22.0403,95,47,60,2472,875,1.53622,109,3.50411,26131095554
174.948,5716,22.0403,95,47,60,2472,875,1.53622,109,3.50411,26231151739
183.959,5436,22.0403,95,47,60,2472,875,1.53622,109,3.50411,26331205612
52.9129,18899,22.0403,95,47,60,2472,875,1.53622,109,3.50411,26431265273
197.161,5072,22.0403,95,47,60,2472,875,1.53622,109,3.50411,26531333346
195.733,5109,25.4088,95,48,60,2498,874,1.53696,113,3.50317,26631399418
187.582,5331,25.4088,95,48,60,2498,874,1.53696,113,3.50317,26731462195
196.967,5077,25.4088,95,48,60,2498,874,1.53696,113,3.50317,26831521104
200.12,4997,25.4088,95,48,60,2498,874,1.53696,113,3.50317,26931580503
162.973,6136,25.4088,95,48,60,2498,874,1.53696,113,3.50317,27031643000
204.415,4892,25.75,98,48,59,2587,874,1.53836,110,3.50333,27131696473
190.404,5252,25.75,98,48,59,2587,874,1.53836,110,3.50333,27231749964
187.723,5327,25.75,98,48,59,2587,874,1.53836,110,3.50333,27331803490
188.608,5302,25.75,98,48,59,2587,874,1.53836,110,3.50333,27431857089
53.5762,18665,25.75,98,48,59,2587,874,1.53836,110,3.50333,27531914794
72.2126,13848,25.7745,85,47,57,2219,875,1.55805,95,3.50892,27631971010
88.2768,11328,25.7745,85,47,57,2219,875,1.55805,95,3.50892,27732031726
189.358,5281,25.7745,85,47,57,2219,875,1.55805,95,3.50892,27832089502
176.46,5667,25.7745,85,47,57,2219,875,1.55805,95,3.50892,27932150495
176.46,5667,25.7745,85,47,57,2219,875,1.55805,95,3.50892,28032163057
176.46,5667,25.7745,85,47,57,2219,875,1.55805,95,3.50892,28132224100
73.888,13534,21.2842,57,47,56,1108,750,1.5582,48,3.51002,28232288007
209.864,4765,21.2842,57,47,56,1108,750,1.5582,48,3.51002,28332350110
214.961,4652,21.2842,57,47,56,1108,750,1.5582,48,3.51002,28432412436
217.486,4598,21.2842,57,47,56,1108,750,1.5582,48,3.51002,28532480229
232.883,4294,21.2842,57,47,56,1108,750,1.5582,48,3.51002,28632542575
101.916,9812,23.2759,72,47,57,1853,751,1.55821,66,3.51014,28732604257
211.954,4718,23.2759,72,47,57,1853,751,1.55821,66,3.51014,28832665238
211.82,4721,23.2759,72,47,57,1853,751,1.55821,66,3.51014,28932718407
217.155,4605,23.2759,72,47,57,1853,751,1.55821,66,3.51014,29032772166
213.721,4679,23.2759,72,47,57,1853,751,1.55821,66,3.51014,29132826293
218.627,4574,23.2587,87,47,58,2158,870,1.55821,91,3.51044,29232880764
224.065,4463,23.2587,87,47,58,2158,870,1.55821,91,3.51044,29332934223
214.546,4661,23.2587,87,47,58,2158,870,1.55821,91,3.51044,29432987829
212.63,4703,23.2587,87,47,58,2158,870,1.55821,91,3.51044,29533044575
208.333,4800,23.2587,87,47,58,2158,870,1.55821,91,3.51044,29633098735
208.203,4803,22.625,87,47,59,2158,870,1.55821,91,3.51037,29733154166
213.402,4686,22.625,87,47,59,2158,870,1.55821,91,3.51037,29833209656
207.125,4828,22.625,87,47,59,2158,870,1.55821,91,3.51037,29933270657
209.512,4773,22.625,87,47,59,2158,870,1.55821,91,3.51037,30033332859
210.97,4740,22.625,87,47,59,2158,870,1.55821,91,3.51037,30133394521
212.495,4706,21.5365,98,47,60,2552,875,1.55821,113,3.50994,30233457028
215.983,4630,21.5365,98,47,60,2552,875,1.55821,113,3.50994,30333478249
53.1971,18798,21.5365,98,47,60,2552,875,1.55821,113,3.50994,30433539501
169.262,5908,21.5365,98,47,60,2552,875,1.55821,113,3.50994,30533593468
165.098,6057,21.5365,98,47,60,2552,875,1.55821,113,3.50994,30633648513
167.588,5967,25.1549,99,48,59,2578,874,1.55821,114,3.50994,30733704559
171.615,5827,25.1549,99,48,59,2578,874,1.55821,114,3.50994,30833762799
88.5348,11295,25.1549,99,48,59,2578,874,1.55821,114,3.50994,30933818069
159.795,6258,25.1549,99,48,59,2578,874,1.55821,114,3.50994,31033877910
174.459,5732,25.1549,99,48,59,2578,874,1.55821,114,3.50994,31133945539
167.729,5962,28.8698,95,48,59,2460,875,1.55821,107,3.51025,31234006689
70.4424,14196,28.8698,95,48,59,2460,875,1.55821,107,3.51025,31334068361
108.401,9225,28.8698,95,48,59,2460,875,1.55821,107,3.51025,31434130193
194.477,5142,28.8698,95,48,59,2460,875,1.55821,107,3.51025,31534191627
188.147,5315,28.8698,95,48,59,2460,875,1.55821,107,3.51025,31634253409
176.336,5671,22.9611,94,48,58,2460,875,1.55825,105,3.51214,31734319077
172.592,5794,22.9611,94,48,58,2460,875,1.55825,105,3.51214,31834378820
173.792,5754,22.9611,94,48,58,2460,875,1.55825,105,3.51214,31934440205
177.683,5628,22.9611,94,48,58,2460,875,1.55825,105,3.51214,32034501112
124.673,8021,22.9611,94,48,58,2460,875,1.55825,105,3.51214,32134563204
177.62,5630,21.8868,82,48,59,1961,873,1.55825,77,3.51237,32234580276
172.951,5782,21.8868,82,48,59,1961,873,1.55825,77,3.51237,32334633834
192.901,5184,21.8868,82,48,59,1961,873,1.55825,77,3.51237,32434689037
167.001,5988,21.8868,82,48,59,1961,873,1.55825,77,3.51237,32534743530
167.56,5968,21.8868,82,48,59,1961,873,1.55825,77,3.51237,32634798512
160.539,6229,20.5031,93,47,59,2415,874,1.55825,104,3.51249,32734855666
173.37,5768,20.5031,93,47,59,2415,874,1.55825,104,3.51249,32834910398
180.408,5543,20.5031,93,47,59,2415,874,1.55825,104,3.51249,32934967587
189.502,5277,20.5031,93,47,59,2415,874,1.55825,104,3.51249,33035029579
197.55,5062,20.5031,93,47,59,2415,874,1.55825,104,3.51249,33135084114
200.12,4997,21.8045,97,47,59,2547,875,1.55825,109,3.51427,33235137950
220.361,4538,21.8045,97,47,59,2547,875,1.55825,109,3.51427,33335192330
213.083,4693,21.8045,97,47,59,2547,875,1.55825,109,3.51427,33435253264
220.556,4534,21.8045,97,47,59,2547,875,1.55825,109,3.51427,33535315160
221.631,4512,21.8045,97,47,59,2547,875,1.55825,109,3.51427,33635347509
223.914,4466,23.125,97,48,59,2550,875,1.55825,112,3.51486,33735408146
216.638,4616,23.125,97,48,59,2550,875,1.55825,112,3.51486,33835428521
211.238,4734,23.125,97,48,59,2550,875,1.55825,112,3.51486,33935483740
